,Longitude,Latitude,GEOID,COUNTY,POPULATION,BUILDVALUE,AGRIVALUE,AREA,RISK_SCORE,RISK_RATNG,INTPTLAT,INTPTLONG,zipcode
941,-122.167221913063,48.0513691,53061052903.0,Snohomish,4079.0,500062000.0,133533.65983719443,1.154182816742,42.40413399162562,Very High,48.0531551,-122.1722506,98270.0
942,-122.176548023546,48.0583791879831,53061052903.0,Snohomish,4079.0,500062000.0,133533.65983719443,1.154182816742,42.40413399162562,Very High,48.0531551,-122.1722506,98270.0
943,-122.5918691,45.6243627975452,53011043000.0,Clark,1756.0,152058000.0,0.0,0.50793262508,16.362556157479688,Relatively Low,45.6253351,-122.5970708,98664.0
944,-120.6062016,46.5934117975452,53077000904.0,,,,,,,,,,
945,-120.5993325,46.5927371975452,53077000904.0,,,,,,,,,,
946,-122.9742676,46.7107769975452,53041970600.0,Lewis,2005.0,227843000.0,0.0,0.451216943994,35.9265667750989,Very High,46.717403,-122.9679788,98531.0
947,-122.9738649,46.7116267975452,53041970600.0,Lewis,2005.0,227843000.0,0.0,0.451216943994,35.9265667750989,Very High,46.717403,-122.9679788,98531.0
948,-120.2842096,47.5284129975452,53017950300.0,Douglas,6057.0,372239000.0,6295867.344625765,70.95408230110998,18.213957449772188,Relatively Moderate,47.3750711,-120.155408,98828.0
949,-121.9151281,47.6470432975452,53033032500.0,King,5237.0,595062000.0,5876205.321052439,82.71613108016795,27.595189142650018,Relatively High,47.7019073,-121.8274607,98019.0
950,-122.9261437,47.0298975975452,53067010520.0,Thurston,6035.0,619490000.0,5435.770854868141,1.43456391151,25.85987651673294,Relatively High,47.0375908,-122.9174763,98506.0
951,-122.9248111,47.0276200975452,53067010520.0,Thurston,6035.0,619490000.0,5435.770854868141,1.43456391151,25.85987651673294,Relatively High,47.0375908,-122.9174763,98506.0
952,-122.923168343256,47.0278558501115,53067010520.0,Thurston,6035.0,619490000.0,5435.770854868141,1.43456391151,25.85987651673294,Relatively High,47.0375908,-122.9174763,98506.0
953,-122.5481351,47.1799863975452,53053072106.0,Pierce,5921.0,642450000.0,245.94797395611175,1.317594696712,31.10508107154912,Relatively High,47.1861747,-122.5339376,98467.0
954,-122.5375972,47.1782733975452,53053072106.0,Pierce,5921.0,642450000.0,245.94797395611175,1.317594696712,31.10508107154912,Relatively High,47.1861747,-122.5339376,98467.0
955,-122.518699555056,47.1867617826336,53053072106.0,Pierce,5921.0,642450000.0,245.94797395611175,1.317594696712,31.10508107154912,Relatively High,47.1861747,-122.5339376,98467.0
956,-122.5259955,47.2501958975452,53053061002.0,Pierce,4187.0,600562000.0,751.0689942180786,1.169547745832,33.80359998598829,Relatively High,47.2462062,-122.5223595,98465.0
957,-122.5269063,47.25582005,53053061002.0,Pierce,4187.0,600562000.0,751.0689942180786,1.169547745832,33.80359998598829,Relatively High,47.2462062,-122.5223595,98465.0
958,-122.5154918,47.2707723975452,53053060906.0,Pierce,2045.0,262730000.0,0.0,0.607500994942,28.353321847576723,Relatively High,47.2633152,-122.5097996,98406.0
959,-122.51557375,47.26020165,53053060906.0,Pierce,2045.0,262730000.0,0.0,0.607500994942,28.353321847576723,Relatively High,47.2633152,-122.5097996,98406.0
960,-122.6372054,47.2580735975452,53053072410.0,Pierce,3633.0,494212000.0,80316.13602455563,5.188327092522,27.296905324913727,Relatively High,47.2576862,-122.6465524,98333.0
961,-122.1232175,47.5007635975452,53033025104.0,,,,,,,,,,
962,-122.3364092,47.5322035975452,53033011300.0,King,5984.0,697145000.0,38535.204637957264,1.219145250446,35.60834224106224,Relatively High,47.5273623,-122.343569,98106.0
963,-122.6561948,47.7435680975452,53035090501.0,Kitsap,3955.0,602994000.0,42121.1216206334,2.236112821816,32.06326926193104,Relatively High,47.7415921,-122.65022,98370.0
964,-122.6395786,47.74054035,53035090501.0,Kitsap,3955.0,602994000.0,42121.1216206334,2.236112821816,32.06326926193104,Relatively High,47.7415921,-122.65022,98370.0
965,-122.366215,47.7653138975452,53033020200.0,King,5566.0,670465000.0,0.0,1.000584491306,33.55699266157267,Relatively High,47.7716671,-122.3633577,98020.0
966,-122.2066974,47.9123787975452,53061041601.0,Snohomish,5498.0,571554000.0,13541.18373866304,1.804058892286,23.548330412183688,Relatively Moderate,47.9162061,-122.1932792,98208.0
967,-122.206557949995,47.9075561973905,53061041601.0,Snohomish,5498.0,571554000.0,13541.18373866304,1.804058892286,23.548330412183688,Relatively Moderate,47.9162061,-122.1932792,98208.0
968,-122.0957122,48.0179802975452,53061052603.0,Snohomish,2434.0,239058000.0,95518.0336625262,2.915766241905999,18.363865277494057,Relatively Moderate,48.031816,-122.0850872,98258.0
969,-122.1829033,48.0751256975452,53061052805.0,Snohomish,4332.0,433690000.0,7721.147346292911,1.733713424498,27.855791859576794,Relatively High,48.0861101,-122.1740005,98270.0
970,-122.1821415,48.0753693975452,53061052805.0,Snohomish,4332.0,433690000.0,7721.147346292911,1.733713424498,27.855791859576794,Relatively High,48.0861101,-122.1740005,98270.0
971,-122.181986479858,48.0760818499264,53061052805.0,Snohomish,4332.0,433690000.0,7721.147346292911,1.733713424498,27.855791859576794,Relatively High,48.0861101,-122.1740005,98270.0
972,-122.1718965,48.0853107,53061052805.0,Snohomish,4332.0,433690000.0,7721.147346292911,1.733713424498,27.855791859576794,Relatively High,48.0861101,-122.1740005,98270.0
973,-122.170892053579,48.086179400296,53061052805.0,Snohomish,4332.0,433690000.0,7721.147346292911,1.733713424498,27.855791859576794,Relatively High,48.0861101,-122.1740005,98270.0
974,-122.173111205005,48.0824355770539,53061052805.0,Snohomish,4332.0,433690000.0,7721.147346292911,1.733713424498,27.855791859576794,Relatively High,48.0861101,-122.1740005,98270.0
975,-123.0174055,48.5335933975452,53055960400.0,San Juan,2901.0,482252000.0,217548.5681318844,5.836098912166,22.264821440768785,Relatively Moderate,48.531096,-122.9881126,98250.0
976,-123.0151384,48.5364765975452,53055960400.0,San Juan,2901.0,482252000.0,217548.5681318844,5.836098912166,22.264821440768785,Relatively Moderate,48.531096,-122.9881126,98250.0
977,-122.6650705,47.5702719975452,53035080700.0,Kitsap,3236.0,413953000.0,9329.69251131922,1.472557120514,21.681916858455928,Relatively Moderate,47.591731,-122.67488,98310.0
978,-122.665352740655,47.570082549923,53035080700.0,Kitsap,3236.0,413953000.0,9329.69251131922,1.472557120514,21.681916858455928,Relatively Moderate,47.591731,-122.67488,98310.0
979,-121.3616417,47.7111072975452,53033032800.0,King,2851.0,438905000.0,10120698.098836817,536.8402574964101,25.276164700008913,Relatively High,47.6530738,-121.4312774,98251.0
980,-122.0990065,47.9133075975452,53061052401.0,Snohomish,4066.0,483687000.0,62252.36291275939,1.494017441878,27.248986901690753,Relatively High,47.9255961,-122.0955436,98208.0
981,-122.097808085003,47.9268280995093,53061052401.0,Snohomish,4066.0,483687000.0,62252.36291275939,1.494017441878,27.248986901690753,Relatively High,47.9255961,-122.0955436,98208.0
982,-122.4672429,47.2502618975452,53053061200.0,Pierce,4968.0,464794000.0,0.0,0.729931236428,29.975118497728065,Relatively High,47.2490842,-122.4745331,98405.0
983,-122.3880113,47.6689833975452,53033003201.0,,,,,,,,,,
984,-117.6120251,47.6436598975452,53063010401.0,Spokane,6246.0,430725000.0,175506.51938625966,10.885030827424002,14.293814443641812,Relatively Low,47.6411651,-117.5927146,99001.0
985,-117.5775166,47.6424793,53063010401.0,Spokane,6246.0,430725000.0,175506.51938625966,10.885030827424002,14.293814443641812,Relatively Low,47.6411651,-117.5927146,99001.0
986,-117.570602171896,47.6435071475411,53063010401.0,Spokane,6246.0,430725000.0,175506.51938625966,10.885030827424002,14.293814443641812,Relatively Low,47.6411651,-117.5927146,99001.0
987,-117.576584862598,47.6433368946759,53063010401.0,Spokane,6246.0,430725000.0,175506.51938625966,10.885030827424002,14.293814443641812,Relatively Low,47.6411651,-117.5927146,99001.0
988,-117.5938079,47.6426887,53063010401.0,Spokane,6246.0,430725000.0,175506.51938625966,10.885030827424002,14.293814443641812,Relatively Low,47.6411651,-117.5927146,99001.0
989,-117.612424891067,47.643631650935,53063010401.0,Spokane,6246.0,430725000.0,175506.51938625966,10.885030827424002,14.293814443641812,Relatively Low,47.6411651,-117.5927146,99001.0
990,-122.6615556,48.8198833975452,53073010504.0,,,,,,,,,,
991,-119.0944915,46.2345899975452,53021020202.0,,,,,,,,,,
992,-119.0946193,46.24617225,53021020202.0,,,,,,,,,,
993,-119.0953124,46.2390114,53021020202.0,,,,,,,,,,
994,-119.310897,47.1044590975452,53025011101.0,,,,,,,,,,
995,-117.3709031,47.6280536975452,53063004702.0,,,,,,,,,,
996,-119.1775682,46.1852618975452,53005011505.0,,,,,,,,,,
997,-122.6131086,48.5025290975452,53057940500.0,Skagit,2467.0,352182000.0,0.0,0.551930106286,24.96010035398788,Relatively High,48.4953853,-122.6166574,98221.0
998,-122.9437845,47.0297256975452,53067010910.0,Thurston,6567.0,786949000.0,38398.85706391184,2.428149531862001,23.072551560643493,Relatively Moderate,47.0150857,-122.928073,98501.0
999,-122.9224283,47.0240616975452,53067010910.0,Thurston,6567.0,786949000.0,38398.85706391184,2.428149531862001,23.072551560643493,Relatively Moderate,47.0150857,-122.928073,98501.0
1000,-122.2809144,47.4559565975452,53033028300.0,King,4580.0,826540000.0,879367.7015228264,3.166425976917998,33.48757681049177,Relatively High,47.4314308,-122.2689984,98188.0
1001,-122.288059999493,47.4169993999908,53033028300.0,King,4580.0,826540000.0,879367.7015228264,3.166425976917998,33.48757681049177,Relatively High,47.4314308,-122.2689984,98188.0
1002,-122.694876,47.6502555975452,53035091201.0,Kitsap,3886.0,738557000.0,12862.801478528232,2.236349502342,28.5357581203636,Relatively High,47.6484942,-122.7008884,98383.0
1003,-122.690413318604,47.6524803386973,53035091201.0,Kitsap,3886.0,738557000.0,12862.801478528232,2.236349502342,28.5357581203636,Relatively High,47.6484942,-122.7008884,98383.0
1004,-122.684664,47.6608937,53035091201.0,Kitsap,3886.0,738557000.0,12862.801478528232,2.236349502342,28.5357581203636,Relatively High,47.6484942,-122.7008884,98383.0
1005,-122.328728,47.8047856975452,53061050402.0,Snohomish,5352.0,784197000.0,0.0,1.098596870108,25.841377606086542,Relatively High,47.804391,-122.3498495,98020.0
1006,-122.2284742,47.4299535975452,53033029206.0,King,3853.0,2111693000.0,496306.9084450732,6.645766003123997,60.09361953745172,Very High,47.4144378,-122.2433601,98032.0
1007,-122.220793704941,47.440764250204,53033029206.0,King,3853.0,2111693000.0,496306.9084450732,6.645766003123997,60.09361953745172,Very High,47.4144378,-122.2433601,98032.0
1008,-122.223367838989,47.4408057499216,53033029206.0,King,3853.0,2111693000.0,496306.9084450732,6.645766003123997,60.09361953745172,Very High,47.4144378,-122.2433601,98032.0
1009,-122.2489132,47.411892,53033029206.0,King,3853.0,2111693000.0,496306.9084450732,6.645766003123997,60.09361953745172,Very High,47.4144378,-122.2433601,98032.0
1010,-122.227697,47.40441715,53033029206.0,King,3853.0,2111693000.0,496306.9084450732,6.645766003123997,60.09361953745172,Very High,47.4144378,-122.2433601,98032.0
1011,-122.2199692,47.4407905,53033029206.0,King,3853.0,2111693000.0,496306.9084450732,6.645766003123997,60.09361953745172,Very High,47.4144378,-122.2433601,98032.0
1012,-122.24795345751,47.387021600125,53033029206.0,King,3853.0,2111693000.0,496306.9084450732,6.645766003123997,60.09361953745172,Very High,47.4144378,-122.2433601,98032.0
1013,-122.22860415,47.41971205,53033029206.0,King,3853.0,2111693000.0,496306.9084450732,6.645766003123997,60.09361953745172,Very High,47.4144378,-122.2433601,98032.0
1014,-122.227533860292,47.4117393501549,53033029206.0,King,3853.0,2111693000.0,496306.9084450732,6.645766003123997,60.09361953745172,Very High,47.4144378,-122.2433601,98032.0
1015,-122.22841665,47.41167405,53033029206.0,King,3853.0,2111693000.0,496306.9084450732,6.645766003123997,60.09361953745172,Very High,47.4144378,-122.2433601,98032.0
1016,-122.2490047,47.4233839,53033029206.0,King,3853.0,2111693000.0,496306.9084450732,6.645766003123997,60.09361953745172,Very High,47.4144378,-122.2433601,98032.0
1017,-122.233851549711,47.4227236999952,53033029206.0,King,3853.0,2111693000.0,496306.9084450732,6.645766003123997,60.09361953745172,Very High,47.4144378,-122.2433601,98032.0
1018,-122.248452122324,47.3881555500682,53033029206.0,King,3853.0,2111693000.0,496306.9084450732,6.645766003123997,60.09361953745172,Very High,47.4144378,-122.2433601,98032.0
1019,-122.227488975045,47.3999532496973,53033029206.0,King,3853.0,2111693000.0,496306.9084450732,6.645766003123997,60.09361953745172,Very High,47.4144378,-122.2433601,98032.0
1020,-122.246813750192,47.3869493999971,53033029206.0,King,3853.0,2111693000.0,496306.9084450732,6.645766003123997,60.09361953745172,Very High,47.4144378,-122.2433601,98032.0
1021,-122.255356149862,47.4117821499399,53033029206.0,King,3853.0,2111693000.0,496306.9084450732,6.645766003123997,60.09361953745172,Very High,47.4144378,-122.2433601,98032.0
1022,-119.459882,48.9949460975452,53047970301.0,,,,,,,,,,
1023,-119.43456625,48.93928925,53047970301.0,,,,,,,,,,
1024,-119.435020763973,48.9460574511067,53047970301.0,,,,,,,,,,
1025,-119.434981591111,48.9482761106444,53047970301.0,,,,,,,,,,
1026,-119.4375161,48.937238,53047970301.0,,,,,,,,,,
1027,-119.434704725806,48.9352984995407,53047970301.0,,,,,,,,,,
1028,-119.4594561,48.9935208,53047970301.0,,,,,,,,,,
1029,-119.434120357935,48.9414975985536,53047970301.0,,,,,,,,,,
1030,-122.9779355,46.6757135975452,53041970800.0,Lewis,4109.0,596185000.0,1059083.9651506688,14.592896905389996,36.79202059402716,Very High,46.6688813,-122.9267598,98532.0
1031,-122.97460965,46.67353355,53041970800.0,Lewis,4109.0,596185000.0,1059083.9651506688,14.592896905389996,36.79202059402716,Very High,46.6688813,-122.9267598,98532.0
1032,-122.8590672,46.8528246975452,53067012620.0,Thurston,4519.0,375228000.0,15625336.631461918,59.41763060404001,20.802123960401815,Relatively Moderate,46.8166888,-122.8190701,98589.0
1033,-122.8546579,46.8564927975452,53067012620.0,Thurston,4519.0,375228000.0,15625336.631461918,59.41763060404001,20.802123960401815,Relatively Moderate,46.8166888,-122.8190701,98589.0
1034,-122.7682682,46.9843293975452,53067011624.0,Thurston,3708.0,410403000.0,2156356.191418979,3.950050874078,18.06765389183368,Relatively Low,46.9958534,-122.7652143,98513.0
1035,-122.7413846,46.9852773975452,53067011624.0,Thurston,3708.0,410403000.0,2156356.191418979,3.950050874078,18.06765389183368,Relatively Low,46.9958534,-122.7652143,98513.0
1036,-122.3557028,47.0967760975452,53053073127.0,,,,,,,,,,
1037,-122.0379906,47.2103627975452,53033031301.0,King,2487.0,281902000.0,17095349.210215423,12.731315378838,30.580803947958135,Relatively High,47.2046996,-122.0589541,98391.0
1038,-123.0448502,47.2487756975452,53045960600.0,Mason,5429.0,351799000.0,2617926.653636987,19.38426172085599,23.43897462500999,Relatively Moderate,47.2413801,-123.139199,98584.0
1039,-123.140170072719,47.2444991497451,53045960600.0,Mason,5429.0,351799000.0,2617926.653636987,19.38426172085599,23.43897462500999,Relatively Moderate,47.2413801,-123.139199,98584.0
1040,-123.127223,47.2317401,53045960600.0,Mason,5429.0,351799000.0,2617926.653636987,19.38426172085599,23.43897462500999,Relatively Moderate,47.2413801,-123.139199,98584.0
1041,-123.12425245,47.2312034,53045960600.0,Mason,5429.0,351799000.0,2617926.653636987,19.38426172085599,23.43897462500999,Relatively Moderate,47.2413801,-123.139199,98584.0
1042,-123.12665485,47.2296,53045960600.0,Mason,5429.0,351799000.0,2617926.653636987,19.38426172085599,23.43897462500999,Relatively Moderate,47.2413801,-123.139199,98584.0
1043,-122.5791589,47.7115027975452,53035940100.0,Kitsap,6149.0,691962000.0,169141.05872045917,10.870123429204003,27.704841515282062,Relatively High,47.7321188,-122.5802904,98392.0
1044,-122.58318875,47.7084845,53035940100.0,Kitsap,6149.0,691962000.0,169141.05872045917,10.870123429204003,27.704841515282062,Relatively High,47.7321188,-122.5802904,98392.0
1045,-122.583660145687,47.7082507500369,53035940100.0,Kitsap,6149.0,691962000.0,169141.05872045917,10.870123429204003,27.704841515282062,Relatively High,47.7321188,-122.5802904,98392.0
1046,-122.3192066,48.4354444975452,53057952200.0,Skagit,4144.0,506757000.0,1567991.9215048952,2.727635339691999,30.975964440196904,Relatively High,48.43986,-122.3421913,98273.0
1047,-122.313749726842,48.4358631949031,53057952200.0,Skagit,4144.0,506757000.0,1567991.9215048952,2.727635339691999,30.975964440196904,Relatively High,48.43986,-122.3421913,98273.0
1048,-122.342324279576,48.4345808004485,53057952200.0,Skagit,4144.0,506757000.0,1567991.9215048952,2.727635339691999,30.975964440196904,Relatively High,48.43986,-122.3421913,98273.0
1049,-122.3277503,48.433674,53057952200.0,Skagit,4144.0,506757000.0,1567991.9215048952,2.727635339691999,30.975964440196904,Relatively High,48.43986,-122.3421913,98273.0
1050,-122.337306125062,48.4362120998619,53057952200.0,Skagit,4144.0,506757000.0,1567991.9215048952,2.727635339691999,30.975964440196904,Relatively High,48.43986,-122.3421913,98273.0
1051,-122.34262675,48.4363355,53057952200.0,Skagit,4144.0,506757000.0,1567991.9215048952,2.727635339691999,30.975964440196904,Relatively High,48.43986,-122.3421913,98273.0
1052,-122.314429913695,48.4353861796241,53057952200.0,Skagit,4144.0,506757000.0,1567991.9215048952,2.727635339691999,30.975964440196904,Relatively High,48.43986,-122.3421913,98273.0
1053,-122.336016901306,48.4288280000188,53057952200.0,Skagit,4144.0,506757000.0,1567991.9215048952,2.727635339691999,30.975964440196904,Relatively High,48.43986,-122.3421913,98273.0
1054,-122.5823056,48.4615810975452,53057940301.0,,,,,,,,,,
1055,-120.4058555,48.5931731975452,53047970900.0,Okanogan,2220.0,616494000.0,86969529.50057824,1475.3756948438545,23.69659743035629,Relatively Moderate,48.7033882,-120.3722518,98833.0
1056,-120.1756218,48.4672659975452,53047970900.0,Okanogan,2220.0,616494000.0,86969529.50057824,1475.3756948438545,23.69659743035629,Relatively Moderate,48.7033882,-120.3722518,98833.0
1057,-120.184384890048,48.4775045006035,53047970900.0,Okanogan,2220.0,616494000.0,86969529.50057824,1475.3756948438545,23.69659743035629,Relatively Moderate,48.7033882,-120.3722518,98833.0
1058,-122.4344133,47.1801530975452,53053063402.0,,,,,,,,,,
1059,-122.4626623,47.1813110975452,53053063501.0,Pierce,4164.0,333452000.0,249.03265646671943,0.739444017504,32.49835108457744,Relatively High,47.1863864,-122.4524028,98408.0
1060,-122.46006335,47.19125935,53053063501.0,Pierce,4164.0,333452000.0,249.03265646671943,0.739444017504,32.49835108457744,Relatively High,47.1863864,-122.4524028,98408.0
1061,-122.4593996,47.19135235,53053063501.0,Pierce,4164.0,333452000.0,249.03265646671943,0.739444017504,32.49835108457744,Relatively High,47.1863864,-122.4524028,98408.0
1062,-122.4152528,47.1915535975452,53053071601.0,Pierce,4920.0,341726000.0,4986.626688937524,1.556922724126,33.08139971172908,Relatively High,47.1797628,-122.4100405,98404.0
1063,-122.407279108472,47.1914920998649,53053071601.0,Pierce,4920.0,341726000.0,4986.626688937524,1.556922724126,33.08139971172908,Relatively High,47.1797628,-122.4100405,98404.0
1064,-122.1084468,48.0016932975452,53061052505.0,,,,,,,,,,
1065,-123.0702945,48.9841899975452,53073011000.0,Whatcom,1314.0,397859000.0,752986.7966283748,4.885053624071999,27.800322578260634,Relatively High,48.9807878,-123.0297037,98281.0
1066,-123.0669538,48.9848135975452,53073011000.0,Whatcom,1314.0,397859000.0,752986.7966283748,4.885053624071999,27.800322578260634,Relatively High,48.9807878,-123.0297037,98281.0
1067,-123.0673588,48.9851233975452,53073011000.0,Whatcom,1314.0,397859000.0,752986.7966283748,4.885053624071999,27.800322578260634,Relatively High,48.9807878,-123.0297037,98281.0
1068,-123.06849230021,48.999900700013,53073011000.0,Whatcom,1314.0,397859000.0,752986.7966283748,4.885053624071999,27.800322578260634,Relatively High,48.9807878,-123.0297037,98281.0
1069,-122.4193695,47.0725999975452,53053071411.0,Pierce,4725.0,377239000.0,1739.2291523985566,1.304775338108,25.975933643728567,Relatively High,47.0718654,-122.4088762,98387.0
1070,-122.400090683142,47.0550821998373,53053071411.0,Pierce,4725.0,377239000.0,1739.2291523985566,1.304775338108,25.975933643728567,Relatively High,47.0718654,-122.4088762,98387.0
1071,-120.0810756,47.6414190975452,53017950200.0,Douglas,2224.0,260291000.0,115635440.47656764,905.5539894469572,24.209735545452613,Relatively Moderate,47.5864705,-119.779532,98858.0
1072,-121.8210864,45.7410913975452,53059950500.0,Skamania,2460.0,197039000.0,109085.182492504,35.781595512389984,16.75785765170442,Relatively Low,45.7851341,-121.8925277,98610.0
1073,-120.318289,47.4836969975452,53007960700.0,Chelan,3455.0,614282000.0,8553625.297580147,52.88253571988998,19.52608694501031,Relatively Moderate,47.5578432,-120.344706,98815.0
1074,-120.3349984,47.4668753975452,53007960700.0,Chelan,3455.0,614282000.0,8553625.297580147,52.88253571988998,19.52608694501031,Relatively Moderate,47.5578432,-120.344706,98815.0
1075,-120.334955224248,47.46686467787,53007960700.0,Chelan,3455.0,614282000.0,8553625.297580147,52.88253571988998,19.52608694501031,Relatively Moderate,47.5578432,-120.344706,98815.0
1076,-120.334906125983,47.468318485521,53007960700.0,Chelan,3455.0,614282000.0,8553625.297580147,52.88253571988998,19.52608694501031,Relatively Moderate,47.5578432,-120.344706,98815.0
1077,-122.2980489,48.1556528975452,53061053202.0,Snohomish,4167.0,442775000.0,240133.219538608,8.574394914179999,19.362277106612407,Relatively Moderate,48.1425085,-122.3422759,98292.0
1078,-117.3817409,47.6720603975452,53063002600.0,Spokane,5236.0,346524000.0,0.0,0.770883145058,13.6837684368225,Relatively Low,47.6728223,-117.3759555,99207.0
1079,-117.36426245,47.672039,53063002600.0,Spokane,5236.0,346524000.0,0.0,0.770883145058,13.6837684368225,Relatively Low,47.6728223,-117.3759555,99207.0
1080,-121.1875074,45.6523656975452,53039950200.0,Klickitat,4224.0,343138000.0,22590989.957419395,349.95967711104987,24.708199701913394,Relatively Moderate,45.7833556,-121.1252466,98670.0
1081,-121.2840423,45.6934673975452,53039950200.0,Klickitat,4224.0,343138000.0,22590989.957419395,349.95967711104987,24.708199701913394,Relatively Moderate,45.7833556,-121.1252466,98670.0
1082,-122.5580253,46.9346497975452,53053073001.0,Pierce,6082.0,404360000.0,5298219.2285299925,24.85223747265202,31.113968676007165,Relatively High,46.969873,-122.4998643,98580.0
1083,-123.7977421,46.6630837975452,53049950302.0,,,,,,,,,,
1084,-121.9730503,47.4199512975452,53033032003.0,King,4754.0,737997000.0,1477236.9663809077,47.16085659101601,26.745479373865845,Relatively High,47.4409399,-121.9259862,98038.0
1085,-122.0385975,47.40725965,53033032003.0,King,4754.0,737997000.0,1477236.9663809077,47.16085659101601,26.745479373865845,Relatively High,47.4409399,-121.9259862,98038.0
1086,-122.5154949,47.2911081975452,53053060300.0,Pierce,4106.0,519464000.0,6751.085705956691,2.129546739306001,30.621755282767552,Relatively High,47.306805,-122.5268439,98407.0
1087,-122.5152296,47.29798175,53053060300.0,Pierce,4106.0,519464000.0,6751.085705956691,2.129546739306001,30.621755282767552,Relatively High,47.306805,-122.5268439,98407.0
1088,-122.51603665,47.29101575,53053060300.0,Pierce,4106.0,519464000.0,6751.085705956691,2.129546739306001,30.621755282767552,Relatively High,47.306805,-122.5268439,98407.0
1089,-122.3144444,47.6629108975452,53033005306.0,,,,,,,,,,
1090,-123.4182356,48.1131392975452,53009001200.0,Clallam,3771.0,477429000.0,8671.245091929895,2.556494083784,25.82013695423556,Relatively High,48.1050381,-123.4102091,98362.0
1091,-123.414841015622,48.112765199852,53009001200.0,Clallam,3771.0,477429000.0,8671.245091929895,2.556494083784,25.82013695423556,Relatively High,48.1050381,-123.4102091,98362.0
1092,-122.2227035,48.5102381975452,53057951501.0,,,,,,,,,,
1093,-122.8653161,47.0034252975452,53067011722.0,,,,,,,,,,
1094,-122.2263442,48.5108069975452,53057951503.0,,,,,,,,,,
1095,-122.1440367,47.8044844975452,53061051926.0,Snohomish,4611.0,636282000.0,6427.994015628588,3.276036859800001,20.034068210693707,Relatively Moderate,47.7937223,-122.1619673,98021.0
1096,-122.14645575,47.7807599,53061051926.0,Snohomish,4611.0,636282000.0,6427.994015628588,3.276036859800001,20.034068210693707,Relatively Moderate,47.7937223,-122.1619673,98021.0
1097,-117.3687686,47.6017440975452,53063004900.0,Spokane,5550.0,610399000.0,3007.055317504038,1.534353131716,13.15634036905468,Relatively Low,47.6061666,-117.3830752,99203.0
1098,-117.0551206,46.4196307975452,53003960300.0,Asotin,3775.0,341709000.0,2385.224669565144,1.531270107246,12.215179145190817,Very Low,46.4190278,-117.0501391,99179.0
1099,-117.04388205,46.42199425,53003960300.0,Asotin,3775.0,341709000.0,2385.224669565144,1.531270107246,12.215179145190817,Very Low,46.4190278,-117.0501391,99179.0
1100,-117.2715412,47.8274237975452,53063010203.0,,,,,,,,,,
1101,-117.3480499,47.8015235,53063010203.0,,,,,,,,,,
1102,-117.1053282,47.6676120975452,53063013205.0,,,,,,,,,,
1103,-122.0042059,47.5647917975452,53033032222.0,,,,,,,,,,
1104,-122.9431862,46.9233833975452,53067011821.0,Thurston,4224.0,320320000.0,3483915.261786964,12.964030251196007,18.902232988003433,Relatively Moderate,46.9299079,-122.9227614,98501.0
1105,-123.0113235,46.6488042975452,53041970200.0,Lewis,3248.0,357995000.0,3011992.3945325147,13.165503680224004,39.51863919037958,Very High,46.6940556,-123.0045551,98531.0
1106,-122.7655122,47.0615310975452,53067011500.0,Thurston,5759.0,522436000.0,5464.989116617428,1.72019637958,23.902054336070737,Relatively Moderate,47.0528069,-122.7795308,98503.0
1107,-122.7673249,47.0565389975452,53067011500.0,Thurston,5759.0,522436000.0,5464.989116617428,1.72019637958,23.902054336070737,Relatively Moderate,47.0528069,-122.7795308,98503.0
1108,-122.7653078,47.0609683975452,53067011500.0,Thurston,5759.0,522436000.0,5464.989116617428,1.72019637958,23.902054336070737,Relatively Moderate,47.0528069,-122.7795308,98503.0
1109,-122.7831121,47.0528016975452,53067011500.0,Thurston,5759.0,522436000.0,5464.989116617428,1.72019637958,23.902054336070737,Relatively Moderate,47.0528069,-122.7795308,98503.0
1110,-122.7776185,47.0538279975452,53067011500.0,Thurston,5759.0,522436000.0,5464.989116617428,1.72019637958,23.902054336070737,Relatively Moderate,47.0528069,-122.7795308,98503.0
1111,-122.765049415024,47.0571632010317,53067011500.0,Thurston,5759.0,522436000.0,5464.989116617428,1.72019637958,23.902054336070737,Relatively Moderate,47.0528069,-122.7795308,98503.0
1112,-123.390316,47.0068458975452,53027000502.0,,,,,,,,,,
1113,-123.4032626,47.0022456975452,53027000502.0,,,,,,,,,,
1114,-123.4038634,47.0022218975452,53027000502.0,,,,,,,,,,
1115,-123.3881328,47.0088798975452,53027000502.0,,,,,,,,,,
1116,-123.4196642,47.0032573975452,53027000502.0,,,,,,,,,,
1117,-122.0351769,47.5822620975452,53033032218.0,,,,,,,,,,
1118,-122.2078948,47.8221391975452,53061051921.0,Snohomish,3882.0,348130000.0,1920.156821726252,0.947180793175999,21.18983636414196,Relatively Moderate,47.8208453,-122.2204838,98012.0
1119,-122.208115037991,47.8104780743447,53061051921.0,Snohomish,3882.0,348130000.0,1920.156821726252,0.947180793175999,21.18983636414196,Relatively Moderate,47.8208453,-122.2204838,98012.0
1120,-122.23686233651,47.8236825007269,53061051921.0,Snohomish,3882.0,348130000.0,1920.156821726252,0.947180793175999,21.18983636414196,Relatively Moderate,47.8208453,-122.2204838,98012.0
1121,-122.2521912,47.8499876975452,53061041703.0,Snohomish,5039.0,467105000.0,1944.994631169892,1.427805968204,23.055233484904495,Relatively Moderate,47.8599737,-122.2400339,98087.0
